path,region,format,granularity,elements,nrmse,cosine,estimated_packed_bytes,original_exact_zero_ratio,original_mean_absolute,original_maximum_absolute,original_standard_deviation,max_to_rms_proxy,quantized_zero_ratio
graph.model.19.m.0.m.1.cv2.conv,neck,w8,per_output_channel,147456,0.020040513754337595,0.9997992681920003,147968,0.0,0.06808517873287201,2.1511266231536865,0.1118728443980217,19.21853842064039,0.0472479909658432
graph.model.19.m.0.m.1.cv2.conv,neck,w7,per_output_channel,147456,0.03975721529943473,0.9992093642206056,129536,0.0,0.06808517873287201,2.1511266231536865,0.1118728443980217,19.21853842064039,0.0928751602768898
graph.model.19.m.0.m.1.cv2.conv,neck,w6,per_output_channel,147456,0.0774784272497445,0.9969939917314407,111104,0.0,0.06808517873287201,2.1511266231536865,0.1118728443980217,19.21853842064039,0.1745673269033432
graph.model.19.m.0.m.1.cv2.conv,neck,w5,per_output_channel,147456,0.1428474843876236,0.9897447199578371,92672,0.0,0.06808517873287201,2.1511266231536865,0.1118728443980217,19.21853842064039,0.2903781533241272
graph.model.19.m.0.m.1.cv2.conv,neck,w4,per_output_channel,147456,0.2407904809900119,0.9705771470736573,74240,0.0,0.06808517873287201,2.1511266231536865,0.1118728443980217,19.21853842064039,0.4307318925857544
graph.model.19.m.0.m.1.cv2.conv,neck,fixed-sd4,per_output_channel,147456,0.18184254491595164,0.9833276278803659,74240,0.0,0.06808517873287201,2.1511266231536865,0.1118728443980217,19.21853842064039,0.0881008580327034
graph.model.19.m.0.m.1.cv2.conv,neck,exact-ternary,per_tensor,147456,0.6450789134514079,0.7641160027732884,36868,0.0,0.06808517873287201,2.1511266231536865,0.1118728443980217,19.21853842064039,0.7842068076133728
graph.model.19.m.0.m.1.cv2.conv,neck,twn-v3,per_output_filter,147456,0.6600335635045339,0.7512360674046404,37376,0.0,0.06808517873287201,2.1511266231536865,0.1118728443980217,19.21853842064039,0.55352783203125
graph.model.19.m.0.m.1.cv2.conv,neck,paper-twn-v2,per_tensor,147456,0.6739259752797909,0.7387989211694217,36868,0.0,0.06808517873287201,2.1511266231536865,0.1118728443980217,19.21853842064039,0.5357801914215088
graph.model.2.cv1.conv,backbone_early,w8,per_output_channel,16384,0.013188654254918428,0.9999129706298019,16896,0.0,0.03841225802898407,1.1053595542907715,0.07191456109285355,15.327064605250714,0.0517578125
graph.model.2.cv1.conv,backbone_early,w7,per_output_channel,16384,0.026499051724080843,0.999648791693844,14848,0.0,0.03841225802898407,1.1053595542907715,0.07191456109285355,15.327064605250714,0.09820556640625
graph.model.2.cv1.conv,backbone_early,w6,per_output_channel,16384,0.05338090872785699,0.9985742521163254,12800,0.0,0.03841225802898407,1.1053595542907715,0.07191456109285355,15.327064605250714,0.184814453125
graph.model.2.cv1.conv,backbone_early,w5,per_output_channel,16384,0.10563508957153692,0.9944050376669475,10752,0.0,0.03841225802898407,1.1053595542907715,0.07191456109285355,15.327064605250714,0.32427978515625
graph.model.2.cv1.conv,backbone_early,w4,per_output_channel,16384,0.1921204360500838,0.9813713658127445,8704,0.0,0.03841225802898407,1.1053595542907715,0.07191456109285355,15.327064605250714,0.50543212890625
graph.model.2.cv1.conv,backbone_early,fixed-sd4,per_output_channel,16384,0.15531179585004382,0.9878655368225583,8704,0.0,0.03841225802898407,1.1053595542907715,0.07191456109285355,15.327064605250714,0.093994140625
graph.model.2.cv1.conv,backbone_early,exact-ternary,per_tensor,16384,0.6322001850602691,0.7748050601560942,4100,0.0,0.03841225802898407,1.1053595542907715,0.07191456109285355,15.327064605250714,0.9078369140625
graph.model.2.cv1.conv,backbone_early,twn-v3,per_output_filter,16384,0.6849660636785295,0.7285749425024637,4608,0.0,0.03841225802898407,1.1053595542907715,0.07191456109285355,15.327064605250714,0.6170654296875
graph.model.2.cv1.conv,backbone_early,paper-twn-v2,per_tensor,16384,0.7150010396756598,0.6991233891543935,4100,0.0,0.03841225802898407,1.1053595542907715,0.07191456109285355,15.327064605250714,0.60748291015625
graph.model.2.cv2.conv,backbone_early,w8,per_output_channel,49152,0.010088647724731127,0.9999491389309207,50176,0.0,0.047688622027635574,0.8247010707855225,0.07178538292646408,11.44946590989826,0.02301025390625
graph.model.2.cv2.conv,backbone_early,w7,per_output_channel,49152,0.020437619160365357,0.9997911538524229,44032,0.0,0.047688622027635574,0.8247010707855225,0.07178538292646408,11.44946590989826,0.0445556640625
graph.model.2.cv2.conv,backbone_early,w6,per_output_channel,49152,0.04094384007808315,0.9991613881074487,37888,0.0,0.047688622027635574,0.8247010707855225,0.07178538292646408,11.44946590989826,0.0865071639418602
graph.model.2.cv2.conv,backbone_early,w5,per_output_channel,49152,0.08058781621420796,0.9967474879804022,31744,0.0,0.047688622027635574,0.8247010707855225,0.07178538292646408,11.44946590989826,0.1617635041475296
graph.model.2.cv2.conv,backbone_early,w4,per_output_channel,49152,0.1539535436534186,0.9880781080123207,25600,0.0,0.047688622027635574,0.8247010707855225,0.07178538292646408,11.44946590989826,0.2812906801700592
graph.model.2.cv2.conv,backbone_early,fixed-sd4,per_output_channel,49152,0.17365925737115814,0.984805786020457,25600,0.0,0.047688622027635574,0.8247010707855225,0.07178538292646408,11.44946590989826,0.0426228828728199
graph.model.2.cv2.conv,backbone_early,exact-ternary,per_tensor,49152,0.5731683353472586,0.819437688414724,12292,0.0,0.047688622027635574,0.8247010707855225,0.07178538292646408,11.44946590989826,0.7070109248161316
graph.model.2.cv2.conv,backbone_early,twn-v3,per_output_filter,49152,0.5492228739395392,0.8356759148985886,13312,0.0,0.047688622027635574,0.8247010707855225,0.07178538292646408,11.44946590989826,0.5257161259651184
graph.model.2.cv2.conv,backbone_early,paper-twn-v2,per_tensor,49152,0.5982814973382448,0.8012859602586193,12292,0.0,0.047688622027635574,0.8247010707855225,0.07178538292646408,11.44946590989826,0.5274861454963684
graph.model.2.m.0.cv1.conv,backbone_early,w8,per_output_channel,2048,0.008499163142059552,0.9999638458020501,2176,0.0,0.03692101687192917,0.7150052785873413,0.06149077042937279,11.574988643801479,0.02685546875
graph.model.2.m.0.cv1.conv,backbone_early,w7,per_output_channel,2048,0.017718392061809824,0.9998429866193034,1920,0.0,0.03692101687192917,0.7150052785873413,0.06149077042937279,11.574988643801479,0.05078125
graph.model.2.m.0.cv1.conv,backbone_early,w6,per_output_channel,2048,0.03522827285011272,0.9993794000366579,1664,0.0,0.03692101687192917,0.7150052785873413,0.06149077042937279,11.574988643801479,0.09619140625
graph.model.2.m.0.cv1.conv,backbone_early,w5,per_output_channel,2048,0.06982080012270356,0.9975595089398898,1408,0.0,0.03692101687192917,0.7150052785873413,0.06149077042937279,11.574988643801479,0.17236328125
graph.model.2.m.0.cv1.conv,backbone_early,w4,per_output_channel,2048,0.1444015160551425,0.9895192427768483,1152,0.0,0.03692101687192917,0.7150052785873413,0.06149077042937279,11.574988643801479,0.31640625
graph.model.2.m.0.cv1.conv,backbone_early,fixed-sd4,per_output_channel,2048,0.14979818479804707,0.988716625150951,1152,0.0,0.03692101687192917,0.7150052785873413,0.06149077042937279,11.574988643801479,0.04736328125
graph.model.2.m.0.cv1.conv,backbone_early,exact-ternary,per_tensor,2048,0.6035238537762643,0.7973449428716823,516,0.0,0.03692101687192917,0.7150052785873413,0.06149077042937279,11.574988643801479,0.80126953125
graph.model.2.m.0.cv1.conv,backbone_early,twn-v3,per_output_filter,2048,0.5804943735564148,0.8142642769879346,640,0.0,0.03692101687192917,0.7150052785873413,0.06149077042937279,11.574988643801479,0.54833984375
graph.model.2.m.0.cv1.conv,backbone_early,paper-twn-v2,per_tensor,2048,0.6518038346962443,0.7583876262074796,516,0.0,0.03692101687192917,0.7150052785873413,0.06149077042937279,11.574988643801479,0.56982421875
graph.model.2.m.0.cv2.conv,backbone_early,w8,per_output_channel,2048,0.009061971242484614,0.9999589448149621,2176,0.0,0.10042258352041245,1.21840500831604,0.15995356440544128,7.576506159532628,0.0234375
graph.model.2.m.0.cv2.conv,backbone_early,w7,per_output_channel,2048,0.018927722324237586,0.9998208932042386,1920,0.0,0.10042258352041245,1.21840500831604,0.15995356440544128,7.576506159532628,0.04736328125
graph.model.2.m.0.cv2.conv,backbone_early,w6,per_output_channel,2048,0.03788388064840934,0.9992821909335765,1664,0.0,0.10042258352041245,1.21840500831604,0.15995356440544128,7.576506159532628,0.099609375
graph.model.2.m.0.cv2.conv,backbone_early,w5,per_output_channel,2048,0.07696820870483263,0.9970334899382994,1408,0.0,0.10042258352041245,1.21840500831604,0.15995356440544128,7.576506159532628,0.20849609375
graph.model.2.m.0.cv2.conv,backbone_early,w4,per_output_channel,2048,0.14591725224586488,0.989296741608695,1152,0.0,0.10042258352041245,1.21840500831604,0.15995356440544128,7.576506159532628,0.34716796875
graph.model.2.m.0.cv2.conv,backbone_early,fixed-sd4,per_output_channel,2048,0.14600614317914284,0.9892836367147767,1152,0.0,0.10042258352041245,1.21840500831604,0.15995356440544128,7.576506159532628,0.04296875
graph.model.2.m.0.cv2.conv,backbone_early,exact-ternary,per_tensor,2048,0.5909154716560231,0.806733478515394,516,0.0,0.10042258352041245,1.21840500831604,0.15995356440544128,7.576506159532628,0.7744140625
graph.model.2.m.0.cv2.conv,backbone_early,twn-v3,per_output_filter,2048,0.6036117038705896,0.797278349699761,640,0.0,0.10042258352041245,1.21840500831604,0.15995356440544128,7.576506159532628,0.5654296875
graph.model.2.m.0.cv2.conv,backbone_early,paper-twn-v2,per_tensor,2048,0.6314084721319694,0.77545041190264,516,0.0,0.10042258352041245,1.21840500831604,0.15995356440544128,7.576506159532628,0.55615234375
graph.model.2.m.0.cv3.conv,backbone_early,w8,per_output_channel,4096,0.008528673930902276,0.9999637183439548,4352,0.0,0.1494823396205902,2.133418560028076,0.22804896533489227,9.355044879384597,0.019775390625
graph.model.2.m.0.cv3.conv,backbone_early,w7,per_output_channel,4096,0.017538621276581727,0.9998461968545815,3840,0.0,0.1494823396205902,2.133418560028076,0.22804896533489227,9.355044879384597,0.04150390625
graph.model.2.m.0.cv3.conv,backbone_early,w6,per_output_channel,4096,0.03586245699518221,0.9993567634731069,3328,0.0,0.1494823396205902,2.133418560028076,0.22804896533489227,9.355044879384597,0.0859375
graph.model.2.m.0.cv3.conv,backbone_early,w5,per_output_channel,4096,0.07181454093497766,0.9974181015274419,2816,0.0,0.1494823396205902,2.133418560028076,0.22804896533489227,9.355044879384597,0.16162109375
graph.model.2.m.0.cv3.conv,backbone_early,w4,per_output_channel,4096,0.1435411554343524,0.9896444040064222,2304,0.0,0.1494823396205902,2.133418560028076,0.22804896533489227,9.355044879384597,0.296142578125
graph.model.2.m.0.cv3.conv,backbone_early,fixed-sd4,per_output_channel,4096,0.15702249897258044,0.987595112977992,2304,0.0,0.1494823396205902,2.133418560028076,0.22804896533489227,9.355044879384597,0.036865234375
graph.model.2.m.0.cv3.conv,backbone_early,exact-ternary,per_tensor,4096,0.5727143979342086,0.8197549746106191,1028,0.0,0.1494823396205902,2.133418560028076,0.22804896533489227,9.355044879384597,0.713134765625
graph.model.2.m.0.cv3.conv,backbone_early,twn-v3,per_output_filter,4096,0.5693163860676379,0.8221186238201152,1280,0.0,0.1494823396205902,2.133418560028076,0.22804896533489227,9.355044879384597,0.55712890625
graph.model.2.m.0.cv3.conv,backbone_early,paper-twn-v2,per_tensor,4096,0.6006769553293022,0.7994919028874029,1028,0.0,0.1494823396205902,2.133418560028076,0.22804896533489227,9.355044879384597,0.535888671875
graph.model.2.m.0.m.0.cv1.conv,backbone_early,w8,per_output_channel,9216,0.012655857689179099,0.9999199607919913,9344,0.0,0.14254160225391388,2.397067070007324,0.24408464133739471,9.820636318768656,0.0349392369389534
graph.model.2.m.0.m.0.cv1.conv,backbone_early,w7,per_output_channel,9216,0.02559217326336152,0.999672519968202,8192,0.0,0.14254160225391388,2.397067070007324,0.24408464133739471,9.820636318768656,0.0704210102558136
graph.model.2.m.0.m.0.cv1.conv,backbone_early,w6,per_output_channel,9216,0.05039330293669556,0.9987294444918801,7040,0.0,0.14254160225391388,2.397067070007324,0.24408464133739471,9.820636318768656,0.1379123330116272
graph.model.2.m.0.m.0.cv1.conv,backbone_early,w5,per_output_channel,9216,0.0999983388085316,0.9949874801241807,5888,0.0,0.14254160225391388,2.397067070007324,0.24408464133739471,9.820636318768656,0.2495659738779068
graph.model.2.m.0.m.0.cv1.conv,backbone_early,w4,per_output_channel,9216,0.18579268322570397,0.9825890222000386,4736,0.0,0.14254160225391388,2.397067070007324,0.24408464133739471,9.820636318768656,0.4164496660232544
graph.model.2.m.0.m.0.cv1.conv,backbone_early,fixed-sd4,per_output_channel,9216,0.17293310824981722,0.9849334832267564,4736,0.0,0.14254160225391388,2.397067070007324,0.24408464133739471,9.820636318768656,0.0655381977558136
graph.model.2.m.0.m.0.cv1.conv,backbone_early,exact-ternary,per_tensor,9216,0.6194082621854392,0.7850691861616341,2308,0.0,0.14254160225391388,2.397067070007324,0.24408464133739471,9.820636318768656,0.8467881679534912
graph.model.2.m.0.m.0.cv1.conv,backbone_early,twn-v3,per_output_filter,9216,0.6201202836916607,0.7845067809363997,2432,0.0,0.14254160225391388,2.397067070007324,0.24408464133739471,9.820636318768656,0.5717231035232544
graph.model.2.m.0.m.0.cv1.conv,backbone_early,paper-twn-v2,per_tensor,9216,0.6742461715271321,0.7385067630926272,2308,0.0,0.14254160225391388,2.397067070007324,0.24408464133739471,9.820636318768656,0.5756293535232544
graph.model.2.m.0.m.0.cv2.conv,backbone_early,w8,per_output_channel,9216,0.015288445141337046,0.9998831882350973,9344,0.0,0.03609585389494896,0.9965221285820007,0.056964121758937836,17.4529043654849,0.0320095494389534
graph.model.2.m.0.m.0.cv2.conv,backbone_early,w7,per_output_channel,9216,0.030132650494415877,0.9995459069832213,8192,0.0,0.03609585389494896,0.9965221285820007,0.056964121758937836,17.4529043654849,0.0603298619389534
graph.model.2.m.0.m.0.cv2.conv,backbone_early,w6,per_output_channel,9216,0.060469592840202584,0.9981700819026386,7040,0.0,0.03609585389494896,0.9965221285820007,0.056964121758937836,17.4529043654849,0.1212022602558136
graph.model.2.m.0.m.0.cv2.conv,backbone_early,w5,per_output_channel,9216,0.1173066169158451,0.9930957234666932,5888,0.0,0.03609585389494896,0.9965221285820007,0.056964121758937836,17.4529043654849,0.2179904580116272
graph.model.2.m.0.m.0.cv2.conv,backbone_early,w4,per_output_channel,9216,0.21248073378049412,0.9771653231174845,4736,0.0,0.03609585389494896,0.9965221285820007,0.056964121758937836,17.4529043654849,0.3543836772441864
graph.model.2.m.0.m.0.cv2.conv,backbone_early,fixed-sd4,per_output_channel,9216,0.1702720345296084,0.9853970564561917,4736,0.0,0.03609585389494896,0.9965221285820007,0.056964121758937836,17.4529043654849,0.0587022565305233
graph.model.2.m.0.m.0.cv2.conv,backbone_early,exact-ternary,per_tensor,9216,0.6197406259328168,0.7848066799075462,2308,0.0,0.03609585389494896,0.9965221285820007,0.056964121758937836,17.4529043654849,0.7377387285232544
graph.model.2.m.0.m.0.cv2.conv,backbone_early,twn-v3,per_output_filter,9216,0.6268999177895132,0.7790997966085657,2432,0.0,0.03609585389494896,0.9965221285820007,0.056964121758937836,17.4529043654849,0.5453559160232544
graph.model.2.m.0.m.0.cv2.conv,backbone_early,paper-twn-v2,per_tensor,9216,0.644881332381031,0.7642827141486802,2308,0.0,0.03609585389494896,0.9965221285820007,0.056964121758937836,17.4529043654849,0.5288628339767456
graph.model.2.m.0.m.1.cv1.conv,backbone_early,w8,per_output_channel,9216,0.012980479258723433,0.9999157673287759,9344,0.0,0.04661773890256882,1.451470136642456,0.07343263179063797,19.764153066369378,0.02398003451526165
graph.model.2.m.0.m.1.cv1.conv,backbone_early,w7,per_output_channel,9216,0.025808550059686783,0.9996668652937581,8192,0.0,0.04661773890256882,1.451470136642456,0.07343263179063797,19.764153066369378,0.0494791679084301
graph.model.2.m.0.m.1.cv1.conv,backbone_early,w6,per_output_channel,9216,0.050930059511699655,0.9987023363240534,7040,0.0,0.04661773890256882,1.451470136642456,0.07343263179063797,19.764153066369378,0.0946180522441864
graph.model.2.m.0.m.1.cv1.conv,backbone_early,w5,per_output_channel,9216,0.10027763059357157,0.9949594887287343,5888,0.0,0.04661773890256882,1.451470136642456,0.07343263179063797,19.764153066369378,0.1746961772441864
graph.model.2.m.0.m.1.cv1.conv,backbone_early,w4,per_output_channel,9216,0.18023693480624933,0.9836232620671878,4736,0.0,0.04661773890256882,1.451470136642456,0.07343263179063797,19.764153066369378,0.2954643964767456
graph.model.2.m.0.m.1.cv1.conv,backbone_early,fixed-sd4,per_output_channel,9216,0.17276974164162845,0.9849623372745994,4736,0.0,0.04661773890256882,1.451470136642456,0.07343263179063797,19.764153066369378,0.0458984375
graph.model.2.m.0.m.1.cv1.conv,backbone_early,exact-ternary,per_tensor,9216,0.6147818950183681,0.7886971672052803,2308,0.0,0.04661773890256882,1.451470136642456,0.07343263179063797,19.764153066369378,0.7428385615348816
graph.model.2.m.0.m.1.cv1.conv,backbone_early,twn-v3,per_output_filter,9216,0.590825475060646,0.8067994627780309,2432,0.0,0.04661773890256882,1.451470136642456,0.07343263179063797,19.764153066369378,0.5264756679534912
graph.model.2.m.0.m.1.cv1.conv,backbone_early,paper-twn-v2,per_tensor,9216,0.6425610490136463,0.766234442937747,2308,0.0,0.04661773890256882,1.451470136642456,0.07343263179063797,19.764153066369378,0.52734375
graph.model.2.m.0.m.1.cv2.conv,backbone_early,w8,per_output_channel,9216,0.01101631378679213,0.9999393686609355,9344,0.0,0.0912654921412468,1.0932059288024902,0.13188986480236053,8.288693380560572,0.0222439244389534
graph.model.2.m.0.m.1.cv2.conv,backbone_early,w7,per_output_channel,9216,0.022087180716598914,0.9997560714406621,8192,0.0,0.0912654921412468,1.0932059288024902,0.13188986480236053,8.288693380560572,0.0442708320915699
graph.model.2.m.0.m.1.cv2.conv,backbone_early,w6,per_output_channel,9216,0.04410311656052957,0.9990271200130048,7040,0.0,0.0912654921412468,1.0932059288024902,0.13188986480236053,8.288693380560572,0.0807291641831398
graph.model.2.m.0.m.1.cv2.conv,backbone_early,w5,per_output_channel,9216,0.08612294456758683,0.9962845508413196,5888,0.0,0.0912654921412468,1.0932059288024902,0.13188986480236053,8.288693380560572,0.1578776091337204
graph.model.2.m.0.m.1.cv2.conv,backbone_early,w4,per_output_channel,9216,0.1618494044617033,0.9868154556481215,4736,0.0,0.0912654921412468,1.0932059288024902,0.13188986480236053,8.288693380560572,0.2663845419883728
graph.model.2.m.0.m.1.cv2.conv,backbone_early,fixed-sd4,per_output_channel,9216,0.1768414452131925,0.9842394855979747,4736,0.0,0.0912654921412468,1.0932059288024902,0.13188986480236053,8.288693380560572,0.0438368059694767
graph.model.2.m.0.m.1.cv2.conv,backbone_early,exact-ternary,per_tensor,9216,0.5566697021280125,0.8307339038089774,2308,0.0,0.0912654921412468,1.0932059288024902,0.13188986480236053,8.288693380560572,0.6407334804534912
graph.model.2.m.0.m.1.cv2.conv,backbone_early,twn-v3,per_output_filter,9216,0.5505162119280577,0.8348244158051193,2432,0.0,0.0912654921412468,1.0932059288024902,0.13188986480236053,8.288693380560572,0.5169270634651184
graph.model.2.m.0.m.1.cv2.conv,backbone_early,paper-twn-v2,per_tensor,9216,0.5725672886120875,0.8198576880327441,2308,0.0,0.0912654921412468,1.0932059288024902,0.13188986480236053,8.288693380560572,0.5009765625
graph.model.20.conv,neck,w8,per_output_channel,2359296,2.2913289909054925e-06,1.000000000000174,2361344,0.1098565012216568,0.018535956740379333,0.40502315759658813,0.026477035135030746,15.292539342175738,0.1098565012216568
graph.model.20.conv,neck,w7,per_output_channel,2359296,1.1575971551188788e-06,1.0000000000000109,2066432,0.1098565012216568,0.018535956740379333,0.40502315759658813,0.026477035135030746,15.292539342175738,0.1098565012216568
graph.model.20.conv,neck,w6,per_output_channel,2359296,3.2121682741096815e-07,0.999999963119475,1771520,0.1098565012216568,0.018535956740379333,0.40502315759658813,0.026477035135030746,15.292539342175738,0.1098565012216568
graph.model.20.conv,neck,w5,per_output_channel,2359296,0.1063898748175904,0.9943243924675622,1476608,0.1098565012216568,0.018535956740379333,0.40502315759658813,0.026477035135030746,15.292539342175738,0.1098565012216568
graph.model.20.conv,neck,w4,per_output_channel,2359296,0.18643310123991333,0.9824676508322656,1181696,0.1098565012216568,0.018535956740379333,0.40502315759658813,0.026477035135030746,15.292539342175738,0.298980712890625
graph.model.20.conv,neck,fixed-sd4,per_output_channel,2359296,0.18472655801724644,0.9827899049860366,1181696,0.1098565012216568,0.018535956740379333,0.40502315759658813,0.026477035135030746,15.292539342175738,0.1098565012216568
graph.model.20.conv,neck,exact-ternary,per_tensor,2359296,0.5592313272026999,0.8290116347486531,589828,0.1098565012216568,0.018535956740379333,0.40502315759658813,0.026477035135030746,15.292539342175738,0.5983238220214844
graph.model.20.conv,neck,twn-v3,per_output_filter,2359296,0.5474749300604064,0.836822051355342,591872,0.1098565012216568,0.018535956740379333,0.40502315759658813,0.026477035135030746,15.292539342175738,0.4938121438026428
graph.model.20.conv,neck,paper-twn-v2,per_tensor,2359296,0.5698259865755237,0.8217653607586001,589828,0.1098565012216568,0.018535956740379333,0.40502315759658813,0.026477035135030746,15.292539342175738,0.4787479043006897
graph.model.22.cv1.conv,neck,w8,per_output_channel,524288,0.013071402584923385,0.999914579376249,526336,0.0,0.05443548783659935,1.7189866304397583,0.08488254994153976,20.237101544982483,0.02829742431640625
graph.model.22.cv1.conv,neck,w7,per_output_channel,524288,0.02606253453320633,0.9996603063229098,460800,0.0,0.05443548783659935,1.7189866304397583,0.08488254994153976,20.237101544982483,0.05537986755371094
graph.model.22.cv1.conv,neck,w6,per_output_channel,524288,0.0508894454690029,0.9987042838507754,395264,0.0,0.05443548783659935,1.7189866304397583,0.08488254994153976,20.237101544982483,0.10367584228515625
graph.model.22.cv1.conv,neck,w5,per_output_channel,524288,0.09429095792795594,0.9955447303450589,329728,0.0,0.05443548783659935,1.7189866304397583,0.08488254994153976,20.237101544982483,0.178009033203125
graph.model.22.cv1.conv,neck,w4,per_output_channel,524288,0.16247155734347954,0.9867131957385447,264192,0.0,0.05443548783659935,1.7189866304397583,0.08488254994153976,20.237101544982483,0.27501869201660156
graph.model.22.cv1.conv,neck,fixed-sd4,per_output_channel,524288,0.18643048482126043,0.9824680784070963,264192,0.0,0.05443548783659935,1.7189866304397583,0.08488254994153976,20.237101544982483,0.053436279296875
graph.model.22.cv1.conv,neck,exact-ternary,per_tensor,524288,0.5590280234211082,0.8291488979165108,131076,0.0,0.05443548783659935,1.7189866304397583,0.08488254994153976,20.237101544982483,0.7662811279296875
graph.model.22.cv1.conv,neck,twn-v3,per_output_filter,524288,0.5255304325065929,0.8507748403945474,133120,0.0,0.05443548783659935,1.7189866304397583,0.08488254994153976,20.237101544982483,0.5049896240234375
graph.model.22.cv1.conv,neck,paper-twn-v2,per_tensor,524288,0.6023730945331656,0.7982146874444316,131076,0.0,0.05443548783659935,1.7189866304397583,0.08488254994153976,20.237101544982483,0.5573463439941406
graph.model.22.cv2.conv,neck,w8,per_output_channel,393216,0.016856301516601883,0.9998579158780289,395264,0.0,0.021568432450294495,0.9941079616546631,0.03444315865635872,28.857025090419807,0.03180186077952385
graph.model.22.cv2.conv,neck,w7,per_output_channel,393216,0.033678610537413445,0.9994326875821619,346112,0.0,0.021568432450294495,0.9941079616546631,0.03444315865635872,28.857025090419807,0.0630594864487648
graph.model.22.cv2.conv,neck,w6,per_output_channel,393216,0.06623173648318925,0.9978041230721283,296960,0.0,0.021568432450294495,0.9941079616546631,0.03444315865635872,28.857025090419807,0.120391845703125
graph.model.22.cv2.conv,neck,w5,per_output_channel,393216,0.12514414083400055,0.9921385802463956,247808,0.0,0.021568432450294495,0.9941079616546631,0.03444315865635872,28.857025090419807,0.2096405029296875
graph.model.22.cv2.conv,neck,w4,per_output_channel,393216,0.21618467957315476,0.976352506534796,198656,0.0,0.021568432450294495,0.9941079616546631,0.03444315865635872,28.857025090419807,0.32489266991615295
graph.model.22.cv2.conv,neck,fixed-sd4,per_output_channel,393216,0.18052284047741501,0.9835707677462677,198656,0.0,0.021568432450294495,0.9941079616546631,0.03444315865635872,28.857025090419807,0.0600433349609375
graph.model.22.cv2.conv,neck,exact-ternary,per_tensor,393216,0.6212054502920891,0.7836477457960344,98308,0.0,0.021568432450294495,0.9941079616546631,0.03444315865635872,28.857025090419807,0.7276356816291809
graph.model.22.cv2.conv,neck,twn-v3,per_output_filter,393216,0.6045947100107708,0.7965332409439744,100352,0.0,0.021568432450294495,0.9941079616546631,0.03444315865635872,28.857025090419807,0.5291544795036316
graph.model.22.cv2.conv,neck,paper-twn-v2,per_tensor,393216,0.6461272290137312,0.7632296761332619,98308,0.0,0.021568432450294495,0.9941079616546631,0.03444315865635872,28.857025090419807,0.5348841547966003
graph.model.22.m.0.0.cv1.conv,neck,w8,per_output_channel,294912,0.05077773802267106,0.9987103512037443,295424,0.0,0.037926360964775085,0.9131056070327759,0.055775292217731476,16.354050963916777,0.0432637520134449
graph.model.22.m.0.0.cv1.conv,neck,w7,per_output_channel,294912,0.036659425497328764,0.9993278177410462,258560,0.0,0.037926360964775085,0.9131056070327759,0.055775292217731476,16.354050963916777,0.0707329660654068
graph.model.22.m.0.0.cv1.conv,neck,w6,per_output_channel,294912,0.06983346160505637,0.9975585842415312,221696,0.0,0.037926360964775085,0.9131056070327759,0.055775292217731476,16.354050963916777,0.1282925009727478
graph.model.22.m.0.0.cv1.conv,neck,w5,per_output_channel,294912,0.12442617295997371,0.992228877391313,184832,0.0,0.037926360964775085,0.9131056070327759,0.055775292217731476,16.354050963916777,0.2111002653837204
graph.model.22.m.0.0.cv1.conv,neck,w4,per_output_channel,294912,0.2068191985178802,0.9783790758003345,147968,0.0,0.037926360964775085,0.9131056070327759,0.055775292217731476,16.354050963916777,0.3134697675704956
graph.model.22.m.0.0.cv1.conv,neck,fixed-sd4,per_output_channel,294912,0.18794366609871194,0.982179847679872,147968,0.0,0.037926360964775085,0.9131056070327759,0.055775292217731476,16.354050963916777,0.0687934011220932
graph.model.22.m.0.0.cv1.conv,neck,exact-ternary,per_tensor,294912,0.5776398255493098,0.8162917599174551,73732,0.0,0.037926360964775085,0.9131056070327759,0.055775292217731476,16.354050963916777,0.6508619785308838
graph.model.22.m.0.0.cv1.conv,neck,twn-v3,per_output_filter,294912,0.5651413977363786,0.8249940609268483,74240,0.0,0.037926360964775085,0.9131056070327759,0.055775292217731476,16.354050963916777,0.5058491826057434
graph.model.22.m.0.0.cv1.conv,neck,paper-twn-v2,per_tensor,294912,0.592949985470559,0.8052392285196549,73732,0.0,0.037926360964775085,0.9131056070327759,0.055775292217731476,16.354050963916777,0.5031365156173706
graph.model.22.m.0.0.cv2.conv,neck,w8,per_output_channel,294912,0.01881309619224471,0.9998229889679612,295936,0.0,0.03176463395357132,1.1197526454925537,0.049534838646650314,22.58618691561658,0.0366482213139534
graph.model.22.m.0.0.cv2.conv,neck,w7,per_output_channel,294912,0.0374015402957855,0.9993004046302144,259072,0.0,0.03176463395357132,1.1197526454925537,0.049534838646650314,22.58618691561658,0.0723470076918602
graph.model.22.m.0.0.cv2.conv,neck,w6,per_output_channel,294912,0.07287687801116664,0.9973408607469277,222208,0.0,0.03176463395357132,1.1197526454925537,0.049534838646650314,22.58618691561658,0.1361423134803772
graph.model.22.m.0.0.cv2.conv,neck,w5,per_output_channel,294912,0.13382803883599206,0.9910045174145297,185344,0.0,0.03176463395357132,1.1197526454925537,0.049534838646650314,22.58618691561658,0.23004150390625
graph.model.22.m.0.0.cv2.conv,neck,w4,per_output_channel,294912,0.22545189393498793,0.9742542905169989,148480,0.0,0.03176463395357132,1.1197526454925537,0.049534838646650314,22.58618691561658,0.3443027138710022
